num_nodes,spectral_gap,avg_shortest_path,cost,super_spectral_gap,super_cost
2.0,0.0,1.7346938775510203,7.409285372647863,0.4999999999999999,3.109960512437145
3.0,0.4999999999999999,1.6494845360824741,3.024751170968599,0.6666666666666667,2.9209201374476508
4.0,0.6666666666666667,1.5625,2.8339356013651766,0.75,2.8234574527439795
5.0,0.75,1.4736842105263157,2.7346416632702955,0.8,2.739001759009749
6.0,0.8,1.3829787234042554,2.6482962718876886,0.8333333333333334,2.6545128741006865
7.0,0.8333333333333334,1.2903225806451613,2.5618567313415923,0.8571428571428571,2.5669600496415743
8.0,0.8571428571428571,1.1956521739130435,2.4722896429094563,0.875,2.4756559088796983
9.0,0.875,1.098901098901099,2.378904833867754,0.8888888888888888,2.380555571396455
10.0,0.8888888888888888,1.0,2.281654472495356,0.8999999999999999,2.281784892150406
11.0,0.641170131912085,1.0,2.729407105010603,0.6703137099923354,2.6775770506693464
12.0,0.4004984383017848,1.0,3.58194732052273,0.533333333333334,3.052108542281673
13.0,0.3915756069832462,1.0,3.6438837179513586,0.5167691727547632,3.1152543014632808
14.0,0.31978562788683484,1.0,4.107833043848657,0.448103456378381,3.38566468501137
15.0,0.3146520828627427,1.0,4.153465552583295,0.43846239054452885,3.430867212246074
16.0,0.26307199139661386,1.0,4.605154352907608,0.3862471841590698,3.6918905204189745
17.0,0.2529357284325534,1.0,4.708675773437193,0.3727604610475551,3.766297576137786
18.0,0.22733834175818357,1.0,4.995242691293857,0.3456832074371682,3.929719491228048
19.0,0.22543379817008424,1.0,5.0122654348866424,0.34930736845813637,3.8997140632035365
20.0,0.21904650685830762,1.0,5.083614354059197,0.3523994938232433,3.8720742143239777
21.0,0.21048469555336535,1.0,5.184827591798745,0.3551196157927907,3.8458729255117654
22.0,0.2012082736895725,1.0,5.300056491107132,0.3575229733818259,3.820861891043794
23.0,0.19220452313322312,1.0,5.41680062324503,0.3596165046366748,3.7970805925256492
24.0,0.18393105802512166,1.0,5.527804791999796,0.3613200549985852,3.775074537658994
25.0,0.17650436331096286,1.0,5.629936117493676,0.3621706142345187,3.757636931542758
26.0,0.1698887531008071,1.0,5.722311470351887,0.3594887927332453,3.76074411834215
27.0,0.1590367592956946,1.0,5.8971079835599465,0.34206535674586225,3.855530432638162
28.0,0.1590107348427473,1.0,5.873663171409679,0.3427574932226122,3.836611125483209
29.0,0.15893193812057294,1.0,5.850428418689269,0.34309751367712127,3.8196000127676566
30.0,0.1588962117286875,1.0,5.82570890813421,0.34350813955135695,3.801833048888783
31.0,0.15887037605849974,1.0,5.8002238872066165,0.34383077377140536,3.784362361026613
32.0,0.15884229975052555,1.0,5.774280333413354,0.3440816160066138,3.7671170288930846
33.0,0.1587568016281954,1.0,5.748960391139577,0.3441602084856915,3.7507463103030374
34.0,0.15873118027541866,1.0,5.722167824437976,0.3443319257115117,3.7336287337686533
35.0,0.15865374545467847,1.0,5.696002052166599,0.3443546990879057,3.7172832676818706
36.0,0.15854210951479353,1.0,5.6701776782644,0.34430586651410067,3.701247721022494
37.0,0.1583839938273327,1.0,5.644947976770455,0.34419140782568025,3.68550010045711
38.0,0.1581502861277313,1.0,5.6208589896655035,0.3439922784998338,3.670167524255659
39.0,0.15777835715785427,1.0,5.599043054435139,0.3436605639978655,3.6555457341908864
40.0,0.1571204818582017,1.0,5.582135618441293,0.34309084476669927,3.6422670129498003
41.0,0.15580440885820268,1.0,5.576794935211954,0.3420469829307725,3.631733881829635
42.0,0.14940508693476007,1.0,5.66449997727509,0.3349865833881962,3.657377149315333
43.0,0.14940508693476062,1.0,5.6347226560655805,0.33498658338819975,3.6402866938387275
44.0,0.14940508693476084,1.0,5.604915249457821,0.33498658338819975,3.6231888699601167
45.0,0.14940508693475607,1.0,5.57509499164466,0.3349865833881994,3.6060925115401457
46.0,0.14940508693476107,1.0,5.545277289732861,0.3349865833881994,3.589005520267106
47.0,0.1494050869347605,1.0,5.515475925031004,0.33498658338819987,3.571934966809097
48.0,0.14940508693476062,1.0,5.485703229467715,0.3349865833881993,3.554887179687352
49.0,0.14940508693475807,1.0,5.455970240595893,0.3349865833881973,3.537867823544321
50.0,0.14940508693475962,1.0,5.426286838099485,0.3349865833881991,3.520881968226318
51.0,0.1494050869347583,1.0,5.39666186428078,0.3349865833881983,3.503934149889252
