num_nodes,spectral_gap,avg_shortest_path,cost,super_spectral_gap,super_cost
2.0,0.0,2.0161290322580645,8.749261089641205,0.4999999999999999,3.6710201832635345
3.0,0.0,1.894736842105263,11.824083748138074,0.33333333333333337,4.632757011729637
4.0,6.661338147750939e-16,1.8008130081300813,13.66556707650228,0.3923747814892351,4.476821998603189
5.0,0.0,1.7387755102040816,14.914768929678322,0.3526020085753434,4.859430153300314
6.0,2.220446049250313e-16,1.6844262295081966,15.808571824861424,0.3665930999956355,4.864788547561669
7.0,-6.661338147750939e-16,1.6296296296296295,16.468980760528463,0.35088706923641455,5.043980380259694
8.0,-4.440892098500626e-16,1.5826446280991735,16.977510661066653,0.35534174669853824,5.060368936088231
9.0,-4.440892098500626e-16,1.5311203319502074,17.3666509413073,0.34753868361699813,5.148804098421351
10.0,2.220446049250313e-16,1.4833333333333334,17.673867639224078,0.3252230981187224,5.358898345017204
11.0,0.058078874779669776,1.4602510460251046,11.885298437877372,0.3607068470904169,5.0889000109489535
12.0,0.07226258139100739,1.4411764705882353,11.145799554305942,0.35992332770305935,5.118692255418847
13.0,0.057372525950487696,1.4177215189873418,12.165310955099974,0.3553786628007448,5.167672377858601
14.0,0.04474119943863497,1.3898305084745763,13.187767891225633,0.35537594719388754,5.169457620989591
15.0,0.03457656379378393,1.3574468085106384,14.146830248547037,0.3491346368324909,5.214523624794907
16.0,0.027491871535046064,1.3333333333333333,14.92123328537578,0.32684839052946846,5.413467511391414
17.0,0.04033901003071749,1.3090128755364807,13.718952967512081,0.30190810196344064,5.66125057494119
18.0,0.04012169678419497,1.2887931034482758,13.77222452917148,0.3003776995331511,5.673121050913195
19.0,0.03684004193140378,1.2813852813852813,14.10940778728936,0.2668189449534373,6.080364556609974
20.0,0.031567032250730875,1.2608695652173914,14.64079069345697,0.2814346609725563,5.886221471437333
21.0,0.03137978781741646,1.2532751091703056,14.682049546526244,0.28549617459037446,5.837656574534682
22.0,0.06315186862822408,1.2412280701754386,12.073230992483731,0.3007070391656145,5.657038945932638
23.0,0.05831061398024384,1.2114537444933922,12.388509136122419,0.2974457066427927,5.667210226152517
24.0,0.10373733651135797,1.176991150442478,9.869169588646852,0.30906904877267727,5.508212390191393
25.0,0.11584943870456721,1.1644444444444444,9.372798208074663,0.3138514288402695,5.4463176994821785
26.0,0.11429073240492782,1.1517857142857142,9.421202430645545,0.3178662701854711,5.39203011163997
27.0,0.13230368717832108,1.1434977578475336,8.770820132791805,0.3351944638562191,5.213423376704899
28.0,0.12658053942043412,1.1396396396396395,8.956767722059524,0.3411031012661001,5.152687427109842
29.0,0.12525844739188596,1.1357466063348416,8.994132585097166,0.34498496903233566,5.110649471218074
30.0,0.13186676559201638,1.1318181818181818,8.760216429063622,0.34840063310780467,5.072618901492225
31.0,0.13584509638173548,1.1187214611872147,8.611171229120481,0.3447188997314069,5.087646513312488
32.0,0.1272728299107746,1.1009174311926606,8.867160246009169,0.33432958696298387,5.159575725568624
