num_nodes,spectral_gap,avg_shortest_path,cost,super_spectral_gap,super_cost
2.0,0.0,2.7857142857142856,8.46030578081113,0.4999999999999999,4.1609809206004105
3.0,0.0,2.5876288659793816,10.839228675296123,0.33333333333333337,4.837091853010079
4.0,6.661338147750939e-16,2.375,12.122672943799616,0.25,5.437325242378236
5.0,-2.220446049250313e-16,2.2842105263157895,13.002348874639631,0.20000000000000018,6.0801631717660864
6.0,-2.220446049250313e-16,2.234042553191489,13.621900489542403,0.2700324201181913,5.4412350660464615
7.0,0.0,2.21505376344086,14.08270583660754,0.3021368023538772,5.2536327431771355
8.0,-2.220446049250313e-16,2.108695652173913,14.327939998282456,0.3169359858055011,5.10196964166034
9.0,9.992007221626409e-16,2.010989010989011,14.491025426913763,0.30851193037593294,5.113502727244667
10.0,1.6653345369377348e-15,1.9555555555555555,14.629694228009408,0.2879850700676051,5.259251988841143
11.0,-1.3322676295501878e-15,1.898876404494382,14.716725325998603,0.30387073756937955,5.098565021392781
12.0,3.3306690738754696e-16,1.8863636363636365,14.808969653354627,0.29640361633117496,5.165013703872743
13.0,5.551115123125783e-16,1.896551724137931,14.89323915858846,0.2982581225777493,5.172376049415236
14.0,0.0,1.8488372093023255,14.895073666096938,0.29095833238654967,5.193416289207259
15.0,0.035991840503088235,1.8588235294117648,11.474040551089464,0.3116820811250336,5.038292906911329
16.0,0.082416679763342,1.8214285714285714,8.996926842203342,0.3306836782692004,4.860606166638185
17.0,0.12815025700937777,1.783132530120482,7.520247196462575,0.3560704263113953,4.650663599974808
18.0,0.12814721948790164,1.7560975609756098,7.488344135906954,0.356447284491768,4.61672752659271
19.0,0.11439973189474095,1.7160493827160495,7.806200560623063,0.3484355335310684,4.621400983112289
20.0,0.10011692433727548,1.675,8.185508290759037,0.34073291778500225,4.623100467087851
21.0,0.08854677719894488,1.6329113924050633,8.524171694414763,0.3328830288844421,4.624972771646097
22.0,0.07817456946394563,1.5769230769230769,8.846269069175419,0.32122335394557666,4.640877408516447
23.0,0.07287385093489862,1.5324675324675325,8.998079670510656,0.31907243160678855,4.600157764904414
24.0,0.07332692774326033,1.513157894736842,8.930265102844652,0.3136682851289264,4.607902124256459
25.0,0.1029374370343823,1.4933333333333334,7.801669326170007,0.3248015446347271,4.4935548969879795
26.0,0.08827638379692482,1.472972972972973,8.242269943651918,0.3285985143226,4.4326915431303044
27.0,0.08788952729089206,1.452054794520548,8.20352732347365,0.33042013390653047,4.3848429704495615
28.0,0.08773657957661662,1.4305555555555556,8.154503985050026,0.3315824237752627,4.340615747951893
29.0,0.0876643766667643,1.408450704225352,8.100881380061475,0.33114603167201717,4.306210774928598
30.0,0.10753003530295424,1.4,7.420129825533465,0.331198559302602,4.281817983937479
31.0,0.10898120991366034,1.391304347826087,7.337464595245267,0.33159092058788775,4.254630803978371
32.0,0.10275650599834074,1.3676470588235294,7.4625720777254205,0.32848202490325984,4.235505523009275
33.0,0.1038568439004528,1.3582089552238805,7.386094889091863,0.3293830865977583,4.2036215781481445
34.0,0.11057186031684418,1.3484848484848484,7.150646888735917,0.33441803536812564,4.144497952375582
35.0,0.11056293949445384,1.3384615384615384,7.106990997501219,0.33468454504574585,4.116194500235712
36.0,0.11499028327290561,1.34375,6.959992605786395,0.33386232365230084,4.110019721820715
37.0,0.10437696180158085,1.3333333333333333,7.205718355493181,0.3289106215501636,4.1145096679896564
38.0,0.09989385437702891,1.3225806451612903,7.290128142084888,0.3286040777074204,4.088615372156622
39.0,0.11013009114136485,1.3114754098360655,6.953379225853369,0.3311572680289998,4.04403033936125
40.0,0.11109592086121989,1.2833333333333334,6.8644971632484015,0.33016565325568015,4.004992568575055
41.0,0.10822382510906037,1.2881355932203389,6.910759816235665,0.3281557434057577,4.0052543993015846
42.0,0.10328291025248493,1.293103448275862,7.0159161573941855,0.32358098552029413,4.022034742334528
43.0,0.10217156879651079,1.280701754385965,6.998238665414231,0.32378329835064545,3.9907880003237515
44.0,0.11371952125013929,1.2857142857142858,6.659529842665825,0.3239691079912079,3.9770706666833595
45.0,0.12104039625524365,1.290909090909091,6.4530965618738465,0.32760374048070895,3.941997400646554
46.0,0.12626024780694,1.2777777777777777,6.288005109251815,0.330624243183019,3.8930106251201386
47.0,0.1262120025419412,1.2830188679245282,6.261457911738633,0.33037563724573116,3.8825089577182412
48.0,0.1388303242390767,1.2884615384615385,5.972779610186051,0.3334936139804171,3.85214785215362
49.0,0.12620597335053207,1.2745098039215685,6.1874731035792765,0.3227957795967773,3.88555396975316
50.0,0.12606002204702305,1.24,6.123386472574761,0.3225031797204616,3.835364691004666
51.0,0.13349233447016784,1.2040816326530612,5.900380708046413,0.3276567032641461,3.7509323018371656
52.0,0.13163854256622254,1.1875,5.889557562713148,0.3279421946870805,3.7154675873984537
53.0,0.14754913771791178,1.1914893617021276,5.56162778117771,0.3362555742869181,3.6544724945357348
54.0,0.1482379511270484,1.1956521739130435,5.524120549497535,0.3372750954616457,3.6361697124053705
55.0,0.1542168410139897,1.1777777777777778,5.375680384715315,0.341226059485192,3.5799194593536345
56.0,0.15823440178636772,1.1590909090909092,5.263453074452875,0.3404680712938908,3.548869451568965
57.0,0.15668411655181824,1.1627906976744187,5.263633241285161,0.3385952581277676,3.5462625305656843
58.0,0.15775504955232533,1.1428571428571428,5.198566024614632,0.33947949772134933,3.5051136071039704
59.0,0.17039321691599707,1.146341463414634,4.9857990364895235,0.3475313638278139,3.4500312816445486
60.0,0.16560693712370833,1.15,5.031575750065967,0.345398812454607,3.4486379558075804
61.0,0.16906595401927726,1.1282051282051282,4.933259615724685,0.3466547602037251,3.4044047495924987
62.0,0.16556408432313208,1.131578947368421,4.959940748091139,0.34159980326714123,3.417740097145148
63.0,0.1656600813611634,1.135135135135135,4.9353610057501545,0.341787637533852,3.4043019073499527
64.0,0.17461363597980284,1.1388888888888888,4.789435315290058,0.3440347053494609,3.380696386878621
65.0,0.17614901241603054,1.1428571428571428,4.747578822326373,0.34474356030453024,3.3653067825794185
66.0,0.17767833274406286,1.1176470588235294,4.677233993820851,0.34582982370974613,3.3190018414229927
67.0,0.17877339581339835,1.121212121212121,4.641740368842543,0.3477175627391178,3.297738128214185
68.0,0.17648782733019852,1.125,4.649455049261529,0.3449572166724526,3.2994523720758084
69.0,0.1775293066438859,1.1290322580645162,4.615288491562656,0.34370665890556773,3.2940613858476295
70.0,0.18408212641877342,1.1,4.481549739971242,0.34935036715985246,3.2225480320403044
71.0,0.1789325712476988,1.103448275862069,4.522797021135579,0.34289277148416963,3.241500906959413
72.0,0.1752909061679857,1.1071428571428572,4.5468789114384425,0.3412490375983749,3.237728477709847
73.0,0.17540311687684473,1.1111111111111112,4.524721186615538,0.341050420444869,3.227286780547772
74.0,0.1693434002233727,1.1153846153846154,4.580627008427106,0.33291145560514823,3.2557576523500718
75.0,0.16052690020543892,1.12,4.676607806103943,0.3253767873611366,3.282493073497303
76.0,0.16019870153778926,1.0416666666666667,4.576943172116089,0.3252661775441338,3.1889975191630073
77.0,0.15854677676610285,1.0434782608695652,4.575478137200763,0.3234915916263198,3.184088500201101
78.0,0.16540832370265612,1.0454545454545454,4.461061202620728,0.3281493190252761,3.147300815949417
79.0,0.17373342133778658,1.0476190476190477,4.335138872601308,0.33405277726431326,3.1056819916653753
80.0,0.1789143974368309,1.05,4.252803243064552,0.33824814399428527,3.073378796358572
81.0,0.18051557431451004,1.0526315789473684,4.213746623159968,0.3385270277956707,3.0598194616506946
82.0,0.18396711865394266,1.0,4.099676260412532,0.340263262867067,2.984494943701298
83.0,0.19923619212503663,1.0,3.9197678691622033,0.3492671756463591,2.930308213612383
84.0,0.1985770140746962,1.0,3.904524053682335,0.3491459640474618,2.9164765266528923
85.0,0.2084130766613893,1.0,3.7909896248754174,0.3530952818895261,2.885609580829018
86.0,0.20992354701348948,1.0,3.7566824553738365,0.3527065778341696,2.8731189858565287
87.0,0.21620709204578625,1.0,3.6817022998349893,0.35573686439382535,2.846712532817545
88.0,0.20792180014405315,1.0,3.733210116170143,0.35193687233181814,2.8482353777360516
89.0,0.19973002980754817,1.0,3.786793557133301,0.34951322263038054,2.844184511582289
90.0,0.20069517985466367,1.0,3.7568959480064366,0.34883363915207033,2.833003478713297
91.0,0.2004227112949657,1.0,3.7385200618921384,0.3485313944309989,2.820319471022459
92.0,0.2016892751467113,1.0,3.7063289878321077,0.34921237464073585,2.803724939160567
93.0,0.1940763680675146,1.0,3.7552556107909183,0.3451919010424791,2.806117380630765
94.0,0.2052908241947664,1.0,3.6337798795940928,0.3510340665449071,2.7690682347935267
95.0,0.20470675093905166,1.0,3.618616218627677,0.34706537282530026,2.7710586553616823
96.0,0.21308828298057625,1.0,3.528932065157694,0.35101537099211255,2.7420149262357882
97.0,0.21987045117420578,1.0,3.456230343709185,0.35491002300669905,2.7137441098740878
98.0,0.22345141627799336,1.0,3.4102518437587617,0.3556954128321651,2.697516300442019
