num_nodes,spectral_gap,avg_shortest_path,cost,super_spectral_gap,super_cost
2.0,0.0,1.5963855421686748,9.130272622748816,0.4999999999999999,3.4628044738460364
3.0,0.4999999999999999,1.3983903420523138,3.264809273729676,0.6666666666666667,3.154859574413134
4.0,0.6666666666666667,1.1995967741935485,2.956066006554369,0.75,2.9684543041885547
5.0,0.75,1.0,2.768857529995006,0.8,2.7993408113979577
6.0,0.4680294850975073,1.0,3.850920194715202,0.546270859730722,3.64399275154583
7.0,0.4017576378499771,1.0,4.40549966710068,0.5577315204967053,3.7058352151221827
8.0,0.3419315046692474,1.0,5.027124320063637,0.49999999999999944,4.0623106629032915
9.0,0.31698729810778015,1.0,5.406336610442884,0.4742023995392912,4.282916429763404
10.0,0.30316526719317194,1.0,5.675647048122094,0.4595259801109812,4.4404041175173905
11.0,0.29431551571626,1.0,5.8818659401091224,0.44999835561829626,4.561485369657976
12.0,0.28812954780572453,1.0,6.046797153024214,0.44327602212181394,4.6587108315780945
13.0,0.2835424586304419,1.0,6.182450656887919,0.43825354815798845,4.738987829177722
14.0,0.27999334034310963,1.0,6.296207201308486,0.43434175002269393,4.806547969097123
15.0,0.27715797540435205,1.0,6.392959014513835,0.4311978178798431,4.864189074775087
16.0,0.2748355756997788,1.0,6.476131235845411,0.42860857125049856,4.913868332441737
17.0,0.27289497252620054,1.0,6.548222689243233,0.42643429264645827,4.957015075357976
18.0,0.27124673893733586,1.0,6.6111157720878015,0.4245794209850168,4.994708871969703
19.0,0.2698277327454295,1.0,6.666265348748306,0.42297624443108284,5.027787304317314
20.0,0.2685920446833353,1.0,6.714819698804799,0.42157533722251617,5.056914522592969
21.0,0.267505453256107,1.0,6.757701121049115,0.42033969910314417,5.082626692418905
22.0,0.2665418967229526,1.0,6.79566146101271,0.4192410260866155,5.105363194259518
23.0,0.26568115462661424,1.0,6.829321447046194,0.4182572586459591,5.12548868959314
24.0,0.26490728082507486,1.0,6.859199230032276,0.4173709228801602,5.143309132510523
25.0,0.2642075180218214,1.0,6.885731522808186,0.4165679793851159,5.159083648237885
26.0,0.26357152923717875,1.0,6.909289544128088,0.4158370062480319,5.173033516660149
27.0,0.2629908429562282,1.0,6.930191237541061,0.41516860741781003,5.18534908144643
28.0,0.26245844545387276,1.0,6.948710769164751,0.4145549765089487,5.196195142598168
29.0,0.2619684764716046,1.0,6.965086004377363,0.41398956997209313,5.20571522030134
30.0,0.26151599875440257,1.0,6.979524460759283,0.41346685862638166,5.214034965346436
31.0,0.2610968212222561,1.0,6.992208096637779,0.41298213626999436,5.2212649150736725
32.0,0.26070736166326813,1.0,7.003297198901003,0.4125313704928776,5.227502741037547
33.0,0.260344538942444,1.0,7.0129335662624,0.4121110851206754,5.232835097426866
34.0,0.26000568752757025,1.0,7.02124313581614,0.4117182666637933,5.237339152659941
35.0,0.2596884890826312,1.0,7.028338165605413,0.41135028919276184,5.241083867219647
36.0,0.2593909172520731,1.0,7.034319060079178,0.4110048535064118,5.244131066517218
37.0,0.2591111927397006,1.0,7.039275906055264,0.4106799374938772,5.246536346911516
38.0,0.2588477464947675,1.0,7.043289772304234,0.41037375534166776,5.248349844953192
39.0,0.2585991893365982,1.0,7.046433814825871,0.4100847237877011,5.24961689376882
40.0,0.2583642867325554,1.0,7.048774221409314,0.40981143403286624,5.250378585753291
41.0,0.25814193773104244,1.0,7.050371022487638,0.4095526282269528,5.250672257046043
42.0,0.25793115726746585,1.0,7.051278790157668,0.40930717967809516,5.250531906365294
43.0,0.2577310612259096,1.0,7.051547243183231,0.4090740761117526,5.249988558484982
44.0,0.25754085376574165,1.0,7.051221772586051,0.4088524054421091,5.249070580810573
45.0,0.2573598165202826,1.0,7.050343899860501,0.40864134362465376,5.247803960047038
46.0,0.25718729935110074,1.0,7.048951677782527,0.4084401442416734,5.246212544770812
47.0,0.2570227124014325,1.0,7.047080042113905,0.4082481295377627,5.2443182587585255
48.0,0.25686551923972123,1.0,7.04476112114361,0.40806468267421503,5.242141289143381
49.0,0.25671523092188153,1.0,7.04202450889968,0.4078892410125028,5.239700252828257
50.0,0.25657140083136565,1.0,7.038897506947913,0.4077212902702414,5.237012344055514
51.0,0.25643362018012317,1.0,7.035405338945548,0.4075603594197583,5.234093465595888
52.0,0.2563015140734478,1.0,7.031571341489424,0.40740601622107897,5.230958345654712
53.0,0.2561747380576883,1.0,7.027417134278268,0.40725786329894975,5.22762064228865
54.0,0.2560529750828302,1.0,7.022962772174536,0.40711553468782335,5.224093036872665
55.0,0.25593593282270044,1.0,7.0182268813860444,0.40697869278079624,5.220387317941221
56.0,0.25582334130455475,1.0,7.013226781677409,0.4068470256283605,5.216514456546247
57.0,0.25571495080697726,1.0,7.007978596264076,0.4067202445408381,5.212484674122301
58.0,0.2556105299912469,1.0,7.002497350818956,0.4065980819553974,5.208307503716837
59.0,0.255509864236352,1.0,6.996797062835085,0.40648028953405413,5.203991845333783
60.0,0.25541275415221953,1.0,6.990890822425371,0.40636663646397775,5.199546016042123
61.0,0.2553190142492018,1.0,6.984790865505236,0.4062569079353344,5.1949777954203915
62.0,0.25522847174493724,1.0,6.978508640185262,0.40615090377540086,5.190294466836824
63.0,0.25514096549229104,1.0,6.972054867099128,0.4060484372204797,5.185502855004892
64.0,0.25505634501426844,1.0,6.96543959430429,0.4059493338096556,5.180609360201057
65.0,0.25497446963359016,1.0,6.9586722473181,0.40585343038648236,5.175619989486365
66.0,0.25489520768630936,1.0,6.9517616747844535,0.40576057419647105,5.170540385234032
67.0,0.2548184358100227,1.0,6.94471619021199,0.40567062206985605,5.165375851230151
68.0,0.2547440382986814,1.0,6.937543610170195,0.4055834396803155,5.160131376585508
69.0,0.2546719065166837,1.0,6.930251289291696,0.4054989008715493,5.154811657669507
70.0,0.2546019383661242,1.0,6.92284615238549,0.4054168870445738,5.149421118254301
71.0,0.25453403780151695,1.0,6.915334723937555,0.40533728659938717,5.143963928037479
72.0,0.25446811438720385,1.0,6.9077231552418406,0.4052599944255093,5.138444019692855
73.0,0.2544040828930727,1.0,6.900017249381315,0.4051849114364563,5.132865104583972
74.0,0.25434186292485683,1.0,6.8922224842533915,0.4051119441437129,5.127230687261432
75.0,0.25428137858544475,1.0,6.884344033818383,0.4050410042664775,5.121544078851122
76.0,0.25422255816438977,1.0,6.876386787725434,0.40497200837356984,5.115808409432041
77.0,0.25416533385277884,1.0,6.8683553694605,0.40490487755459703,5.110026639490063
78.0,0.25410964148114956,1.0,6.860254153142933,0.4048395371174687,5.104201570528164
79.0,0.25405542027823125,1.0,6.85208727908753,0.4047759163099841,5.098335854903092
80.0,0.2540026126487004,1.0,6.843858668234507,0.4047139480631249,5.092432004954555
81.0,0.2539511639681735,1.0,6.835572035542815,0.4046535687542612,5.08649240148399
82.0,0.25390102239383816,1.0,6.827230902433168,0.4045947179883511,5.08051930163723
83.0,0.25385213868945355,1.0,6.818838608356359,0.404537338395649,5.074514846238358
84.0,0.25380446606341167,1.0,6.810398321558244,0.4044813754444463,5.068481066618911
85.0,0.2537579600187101,1.0,6.8019130491057815,0.4044267772675598,5.062419890982172
86.0,0.2537125782138554,1.0,6.793385646231732,0.404373494501418,5.056333150338763
87.0,0.25366828033381406,1.0,6.784818825050564,0.4043214801366707,5.050222584046705
88.0,0.2536250279700536,1.0,6.776215162695956,0.40427068937936594,5.0440898449862175
89.0,0.25358278450910776,1.0,6.767577108921046,0.40422107952189035,5.037936504396348
