num_nodes,spectral_gap,avg_shortest_path,cost,trans_spectral_gap,trans_cost
2.0,0.0,2.8951612903225805,9.628293347705721,0.0,9.628293347705721
3.0,0.0,2.3846153846153846,12.313962290648195,0.0,12.313962290648195
4.0,0.27128644612183084,2.3536585365853657,5.549238173898354,0.27128644612183084,5.549238173898354
5.0,0.3923747814892339,2.3142857142857145,4.990294704758829,0.3923747814892339,4.990294704758829
6.0,0.5604235651970519,2.319672131147541,4.458321679659489,0.5604235651970519,4.458321679659489
7.0,0.6213700352153111,2.325102880658436,4.382209553583874,0.6213700352153111,4.382209553583874
8.0,0.6666666666666666,2.330578512396694,4.338604516696792,0.6666666666666666,4.338604516696792
9.0,0.651203469180784,2.2697095435684647,4.377731039612177,0.651203469180784,4.377731039612177
10.0,0.6698031177859252,2.2666666666666666,4.369871230511162,0.6698031177859252,4.369871230511162
11.0,0.7145593155986005,2.2468619246861925,4.270016935831914,0.7145593155986005,4.270016935831914
12.0,0.6739400841879797,2.2100840336134455,4.370126468399556,0.6739400841879797,4.370126468399556
13.0,0.6723320384316529,2.2151898734177213,4.405148613022048,0.6723320384316529,4.405148613022048
14.0,0.6192283452243874,2.1991525423728815,4.573429945397843,0.6192283452243874,4.573429945397843
15.0,0.5808844052431106,2.204255319148936,4.732072468649788,0.5808844052431106,4.732072468649788
16.0,0.5216025239953633,2.1153846153846154,4.902288992770601,0.5216025239953633,4.902288992770601
17.0,0.4860154898059992,1.9699570815450644,4.941889969573204,0.4860154898059992,4.941889969573204
18.0,0.32583100534400655,1.9741379310344827,6.081869803795582,0.32583100534400655,6.081869803795582
19.0,0.21446947409570938,1.9307359307359306,7.51279486555849,0.21446947409570938,7.51279486555849
20.0,0.22498649653939717,1.934782608695652,7.351489251391281,0.22498649653939717,7.351489251391281
21.0,0.2231179992183544,1.9388646288209608,7.399004703021918,0.2231179992183544,7.399004703021918
22.0,0.23206679175017142,1.9429824561403508,7.264988635820528,0.23206679175017142,7.264988635820528
23.0,0.23980959345197328,1.947136563876652,7.154307095953081,0.23980959345197328,7.154307095953081
24.0,0.24562142965060196,1.924778761061947,7.048654573020386,0.24562142965060196,7.048654573020386
25.0,0.17916381322112895,1.92,8.266698492632589,0.17916381322112895,8.266698492632589
26.0,0.17796958480434677,1.9241071428571428,8.299118876452361,0.17796958480434677,8.299118876452361
27.0,0.17693658309072302,1.9282511210762332,8.326304752065147,0.17693658309072302,8.326304752065147
28.0,0.18143596940019546,1.9324324324324325,8.225903382176966,0.18143596940019546,8.225903382176966
29.0,0.18044077249051904,1.9366515837104072,8.248743113275752,0.18044077249051904,8.248743113275752
30.0,0.18444894349042906,1.940909090909091,8.159149899021362,0.18444894349042906,8.159149899021362
31.0,0.18405918793160747,1.8949771689497716,8.115714299547303,0.18405918793160747,8.115714299547303
32.0,0.18333350088543487,1.8990825688073394,8.128688234151035,0.18333350088543487,8.128688234151035
33.0,0.18290490337945509,1.903225806451613,8.134278572107625,0.18290490337945509,8.134278572107625
34.0,0.1825706760197222,1.9027777777777777,8.132371934997973,0.1825706760197222,8.132371934997973
35.0,0.18527263422496776,1.7488372093023257,7.90993968279772,0.18527263422496776,7.90993968279772
36.0,0.12581974658580697,1.719626168224299,9.489961345184138,0.12581974658580697,9.489961345184138
37.0,0.12780120026677444,1.7230046948356808,9.412261717154058,0.12780120026677444,9.412261717154058
38.0,0.12752609990762576,1.7264150943396226,9.41076640673726,0.12752609990762576,9.41076640673726
39.0,0.1275481779408375,1.6492890995260663,9.318060796703106,0.1275481779408375,9.318060796703106
40.0,0.12932410960247487,1.6523809523809523,9.24647385858706,0.12932410960247487,9.24647385858706
41.0,0.1309065351546289,1.6555023923444976,9.1818503705339,0.1309065351546289,9.1818503705339
42.0,0.20892899778166352,1.6586538461538463,7.272075397595705,0.20892899778166352,7.272075397595705
43.0,0.20785165117005733,1.6521739130434783,7.272788695630377,0.20785165117005733,7.272788695630377
44.0,0.20784780045759588,1.5,7.107940895103539,0.20784780045759588,7.107940895103539
45.0,0.20684644660118878,1.497560975609756,7.110749297202942,0.2524436981127516,6.384545477835541
46.0,0.20686475972661267,1.5,7.099557006800152,0.23852759842939697,6.575824610576228
47.0,0.25847810757863554,1.5024630541871922,6.284229053357906,0.2957592268050864,5.833779445986222
48.0,0.25858907469941894,1.400990099009901,6.169535097009053,0.25858907469941894,6.169535097009053
49.0,0.27132072329033086,1.4029850746268657,5.996538167130342,0.30286871394759773,5.636824530829437
50.0,0.263681501700776,1.405,6.083168991704504,0.29007382553345484,5.766644931664817
51.0,0.23079689555632077,1.3969849246231156,6.527018151602155,0.25397105095432215,6.191159648827972
52.0,0.2003687737567924,1.398989898989899,7.0340377975170165,0.23672017592487504,6.425693222282921
53.0,0.17596175768911715,1.3756345177664975,7.492958981329748,0.20108643928030434,6.9824882018938155
54.0,0.16318651094291725,1.3112244897959184,7.7084684073686605,0.1973046156655649,6.974333024278652
55.0,0.15799600214720877,1.2307692307692308,7.739234097815211,0.18956401683660373,7.029686976688431
