num_nodes,spectral_gap,avg_shortest_path,cost,trans_spectral_gap,trans_cost
2.0,0.0,1.7959183673469388,7.470509862443782,0.0,7.470509862443782
3.0,0.0,1.6701030927835052,9.921702902100247,0.0,9.921702902100247
4.0,5.551115123125783e-16,1.5625,11.310172943799627,5.551115123125783e-16,11.310172943799627
5.0,-6.661338147750939e-16,1.5052631578947369,12.223401506218625,-6.661338147750939e-16,12.223401506218625
6.0,-2.220446049250313e-16,1.4042553191489362,12.79211325549985,-2.220446049250313e-16,12.79211325549985
7.0,-4.440892098500626e-16,1.3548387096774193,13.222490782844151,-4.440892098500626e-16,13.222490782844151
8.0,8.881784197001252e-16,1.326086956521739,13.545331302630146,8.881784197001252e-16,13.545331302630146
9.0,1.3322676295501878e-15,1.3076923076923077,13.787728723617022,1.3322676295501878e-15,13.787728723617022
10.0,0.0364521203431597,1.288888888888889,10.577230206400278,0.0364521203431597,10.577230206400278
11.0,0.07079982461415524,1.2696629213483146,8.774266014741514,0.08511114635940087,8.194069783708551
12.0,0.17663958050225592,1.2386363636363635,5.909915142157233,0.21347472300963932,5.3610121306272065
13.0,0.1664164165318298,1.206896551724138,6.085232355365518,0.1664164165318298,6.085232355365518
14.0,0.16019622171661108,1.186046511627907,6.200045704515396,0.16019622171661108,6.200045704515396
15.0,0.1548843085752598,1.1647058823529413,6.294841460033982,0.19012122316993418,5.671756574224151
16.0,0.14275669535494417,1.130952380952381,6.5228966413918155,0.14275669535494417,6.5228966413918155
17.0,0.16397209100457355,1.0963855421686748,6.0549558995006585,0.16397209100457355,6.0549558995006585
18.0,0.1637517278877595,1.0731707317073171,6.03160693973918,0.1637517278877595,6.03160693973918
19.0,0.14442901837007172,1.0493827160493827,6.391329381992301,0.14442901837007172,6.391329381992301
20.0,0.192394015634743,1.0375,5.493346649907364,0.20016246413954242,5.378025717477264
21.0,0.18154219863562193,1.0379746835443038,5.653001940842139,0.20019830451846088,5.366196732856557
22.0,0.18707130208521594,1.0384615384615385,5.550276488426622,0.2003628980446155,5.350620599670326
23.0,0.19373057734839583,1.0389610389610389,5.4328145204085505,0.21399234038364812,5.149281431849987
24.0,0.21612524267278466,1.0394736842105263,5.106166980368475,0.2647134550276614,4.564389991524206
25.0,0.23061716789574116,1.04,4.912144772414618,0.2713572722575198,4.487347430563471
26.0,0.2338657807880562,1.0405405405405406,4.8579391115428905,0.2750971550973058,4.4383235873255416
27.0,0.24908738377679718,1.0410958904109588,4.674945295846727,0.2978476783423044,4.229579953628264
28.0,0.2415083542586427,1.0277777777777777,4.724118039037752,0.2950594483083252,4.223071764058206
29.0,0.2587993651956295,1.028169014084507,4.52853984244855,0.3029249769978367,4.145202960513352
30.0,0.2723233802176831,1.0142857142857142,4.3698572996394915,0.31323915714651496,4.037614296814899
31.0,0.28188075100732224,1.0,4.253988999362641,0.3338567094067243,3.864161682656488
32.0,0.27995581800991987,1.0,4.252445791268697,0.31251631804256264,3.995725616427403
33.0,0.27958168791356663,1.0,4.237315816325873,0.3137374705634396,3.970061667841713
34.0,0.260369356183759,1.0,4.3903328174564304,0.29879818833963523,4.063634917104802
35.0,0.2808459658669099,1.0,4.189317016108854,0.3172156003823954,3.911296984922138
36.0,0.29600266777170636,1.0,4.049064279141323,0.31109578099919877,3.9371198746253544
37.0,0.2843057996766045,1.0,4.122982297868253,0.29234988938790674,4.0589538618973595
38.0,0.29068742690129734,1.0,4.053274787466902,0.32015841633178,3.83911025929822
39.0,0.2908204094750967,1.0,4.0334489559099485,0.31843609887738067,3.833249249410342
40.0,0.29944573442920996,1.0,3.949489296304024,0.3502242868991783,3.616831104931236
41.0,0.30616101714365507,1.0,3.882512780523746,0.3494005400183816,3.6051689275211434
42.0,0.3137336178082448,1.0,3.8118334412908745,0.38351512259911635,3.406026136444169
43.0,0.325183603873727,1.0,3.7186453015197465,0.40833523060691057,3.2739391986946553
44.0,0.325939351652617,1.0,3.696368118282967,0.3980678906670141,3.30588903568984
45.0,0.3144760613880704,1.0,3.7529984730711545,0.377056788273615,3.391857724643582
46.0,0.3164323918188219,1.0,3.722207253468467,0.38448976267679524,3.339812654296801
47.0,0.33453234960082445,1.0,3.5917119097547605,0.4023255475484877,3.2419378650564643
48.0,0.33880594549521803,1.0,3.549548873241336,0.42517372196700054,3.1302612014148523
49.0,0.34057647471247265,1.0,3.5224716003272607,0.43719178604278464,3.068798656474619
50.0,0.3456731076071059,1.0,3.4770138355029236,0.3966183474406294,3.2229111335568614
51.0,0.3473852629482814,1.0,3.451019122215583,0.42867337497167934,3.074153695639441
52.0,0.34887523177978086,1.0,3.426459924221685,0.3863860125370129,3.23932788529044
53.0,0.33730757006664125,1.0,3.4738286540163013,0.43004881379112914,3.040989375509482
54.0,0.33353140429535255,1.0,3.4784597157840462,0.4432748232487944,2.977802164009452
55.0,0.33693503933150104,1.0,3.4424169351416767,0.4534650929698961,2.9281749710601863
56.0,0.3530925583281176,1.0,3.339229565803872,0.45954394617560546,2.89419886629283
57.0,0.3615203245999068,1.0,3.2807687751072607,0.4110607944013096,3.0596789207005104
58.0,0.3663264721910606,1.0,3.241733004938439,0.45594681382519586,2.8803587281928418
59.0,0.3685816575024189,1.0,3.215544009831087,0.45333994858867177,2.876176276526043
60.0,0.36929893035665684,1.0,3.196837408952041,0.4653104544679656,2.823729665779787
61.0,0.36221061109478914,1.0,3.2150305319793295,0.45907507648435586,2.83125783788795
62.0,0.3634137004396546,1.0,3.1938829065736187,0.46647276335633736,2.7947471826232366
63.0,0.36558437018470435,1.0,3.168389616639994,0.4674101349789257,2.7792567522888554
64.0,0.3736499395897075,1.0,3.1165205432845475,0.46277330930062655,2.7813386152106645
65.0,0.3803325255302844,1.0,3.072398346793448,0.45847136980661896,2.7824375350965127
66.0,0.38787634918373726,1.0,3.025964503139627,0.5113562817027906,2.616766188472933
67.0,0.3844421688714865,1.0,3.0258963354391226,0.4946748090993216,2.650363525798868
68.0,0.3922356339193711,1.0,2.9796797548648977,0.5140825649751635,2.586869542750624
69.0,0.40023858065028606,1.0,2.9341536472614944,0.5184288988877912,2.564510127204156
70.0,0.4049625980568966,1.0,2.902394047437234,0.5204360300609083,2.5483269735762684
71.0,0.39894187863306174,1.0,2.911580844095,0.5218115028048828,2.5338534800489443
72.0,0.3998701707766026,1.0,2.8943479941893075,0.5182503490212854,2.5316255896413935
73.0,0.4106565820823431,1.0,2.8410001703346826,0.5139002746279875,2.5313869262655335
74.0,0.4103016982538409,1.0,2.8289967913764755,0.5076655014669278,2.5359439798493124
75.0,0.4054718672360572,1.0,2.83312280471191,0.52290866543855,2.4875246699584332
76.0,0.40541224920644525,1.0,2.8200476101228267,0.5073568940435601,2.514553247549075
77.0,0.4108460170030309,1.0,2.787597736243654,0.5202994336524369,2.4721715578340793
78.0,0.40934561005907244,1.0,2.7797943467127806,0.5114778541072135,2.482523743447237
79.0,0.41163951715682345,1.0,2.758863456069529,0.5137037673806164,2.4663492343368314
80.0,0.4130353905149744,1.0,2.741220884881632,0.5035236038365432,2.48015409997124
81.0,0.4122441913205709,1.0,2.731092352292966,0.5026242006205356,2.471467626405374
82.0,0.4046094793646944,1.0,2.744331354094969,0.5084552387124697,2.4466243043480858
83.0,0.40025061926817807,1.0,2.746525012473299,0.5156130811767614,2.4192359548095177
84.0,0.39933808231778234,1.0,2.736747406148559,0.5291127384144148,2.378487616452202
85.0,0.4019436737206299,1.0,2.7148890248130373,0.5413827098927222,2.3420656401570574
86.0,0.4050526797709345,1.0,2.6916271089716988,0.5435144378506387,2.327648230260242
87.0,0.40768185375589416,1.0,2.670284804725452,0.5509287270299317,2.3027129557370527
88.0,0.4093690363964301,1.0,2.6522696100593715,0.5319701763732628,2.3317321142793315
89.0,0.409675037447492,1.0,2.6388593801459246,0.5351289559603348,2.315143496621201
90.0,0.413110307596844,1.0,2.61560839970054,0.5380635048988491,2.2992207148061325
91.0,0.4078050820651724,1.0,2.620136644917834,0.49495070565265076,2.382826533547499
92.0,0.41180094852135474,1.0,2.595289014228028,0.5211629384682325,2.3144223199487577
93.0,0.41064707228098585,1.0,2.5867232127656035,0.5165006652977083,2.3142817335448655
94.0,0.4098035189903284,1.0,2.5772131816220893,0.5294160239023077,2.277483889278411
95.0,0.412301698990197,1.0,2.5575002806102605,0.538024079091787,2.2505954964429433
96.0,0.4085515497120755,1.0,2.5569296731138142,0.5408089025566492,2.235593005802147
97.0,0.40274522822018577,1.0,2.562770692049079,0.49515807839755743,2.3201123142702453
98.0,0.404695133763055,1.0,2.544693658204408,0.5038684296771092,2.2910086603919186
99.0,0.40109664950252677,1.0,2.543714954165454,0.4937562792794514,2.30280793368281
