num_nodes,spectral_gap,avg_shortest_path,cost,trans_spectral_gap,trans_cost
2.0,0.0,1.4960629921259843,8.256593455438235,0.0,8.256593455438235
3.0,0.4999999999999999,1.2490118577075098,2.91114058304251,0.4999999999999999,2.91114058304251
4.0,0.6666666666666667,1.0,2.554724027856153,0.6666666666666667,2.554724027856153
5.0,0.3923747814892349,1.0,3.6889294589604504,0.3923747814892349,3.6889294589604504
6.0,0.4264852943382422,1.0,3.696175866621633,0.4264852943382422,3.696175866621633
7.0,0.37639043553767637,1.0,4.131101522599878,0.37639043553767637,4.131101522599878
8.0,0.3581635636603898,1.0,4.378064621093922,0.3581635636603898,4.378064621093922
9.0,0.34936643143834445,1.0,4.543295713110254,0.34936643143834445,4.543295713110254
10.0,0.34444189194618735,1.0,4.663369753243962,0.34444189194618735,4.663369753243962
11.0,0.3414156076873681,1.0,4.754869613898595,0.3414156076873681,4.754869613898595
12.0,0.33943102736348585,1.0,4.8266884787372195,0.33943102736348585,4.8266884787372195
13.0,0.3380652326726672,1.0,4.884156480554619,0.3380652326726672,4.884156480554619
14.0,0.33708938583897663,1.0,4.930727235461424,0.33708938583897663,4.930727235461424
15.0,0.33637085563733127,1.0,4.968769938399559,0.33637085563733127,4.968769938399559
16.0,0.3358285259999859,1.0,4.99998176688544,0.3358285259999859,4.99998176688544
17.0,0.3354105893347814,1.0,5.025620291736035,0.3354105893347814,5.025620291736035
18.0,0.3350827509512564,1.0,5.0466428949445366,0.3350827509512564,5.0466428949445366
19.0,0.3348216146586749,1.0,5.063794720115417,0.3348216146586749,5.063794720115417
20.0,0.3346108029674073,1.0,5.077666492699334,0.3346108029674073,5.077666492699334
21.0,0.3344385930540742,1.0,5.0887338606645285,0.3344385930540742,5.0887338606645285
22.0,0.33429642850977126,1.0,5.097384948886358,0.33429642850977126,5.097384948886358
23.0,0.3341779554847606,1.0,5.1039401418303525,0.3341779554847606,5.1039401418303525
24.0,0.33407838272965473,1.0,5.108666592983566,0.33407838272965473,5.108666592983566
25.0,0.3339940472267954,1.0,5.1117890663877175,0.3339940472267954,5.1117890663877175
26.0,0.33392211351316103,1.0,5.113498170911862,0.33392211351316103,5.113498170911862
27.0,0.33386036183930745,1.0,5.113956705386927,0.33386036183930745,5.113956705386927
28.0,0.3338070365168535,1.0,5.113304611470919,0.3338070365168535,5.113304611470919
29.0,0.3337607357682494,1.0,5.111662884731665,0.3337607357682494,5.111662884731665
30.0,0.33372033065493956,1.0,5.109136695492679,0.33372033065493956,5.109136695492679
31.0,0.333684904679045,1.0,5.105817902810717,0.333684904679045,5.105817902810717
32.0,0.3336537082811335,1.0,5.101787097157657,0.3336537082811335,5.101787097157657
33.0,0.33362612420468296,1.0,5.097115273332682,0.33362612420468296,5.097115273332682
