num_nodes,spectral_gap,avg_shortest_path,cost,trans_spectral_gap,trans_cost
214.0,0.09872643383278601,1.0524475524475525,9.371853639840385,0.152704069663544,7.594826967055209
215.0,0.09871366799580306,1.0421052631578946,9.348274203067113,0.15077631592541052,7.623864353729677
216.0,0.09861783304312333,1.0422535211267605,9.338679727973528,0.15716684531744163,7.4498376448579915
217.0,0.09660386550961686,1.0424028268551238,9.409952345202594,0.1530491990626831,7.543480823718246
218.0,0.09681565429595929,1.0425531914893618,9.387277801905933,0.1548620327568867,7.486716005200392
219.0,0.09721707760114984,1.0427046263345197,9.356679051089102,0.154595665130129,7.482946798025612
220.0,0.09804852012112308,1.042857142857143,9.308248254261716,0.15865861843524076,7.3714631167802445
221.0,0.09859985221664058,1.043010752688172,9.271841809602348,0.1657370684590187,7.192866477731241
222.0,0.09867927867234882,1.0431654676258992,9.25512493419227,0.16649174597535932,7.165479602844298
223.0,0.09786038402449804,1.0433212996389891,9.275657056697211,0.16397555224870186,7.213790876971435
224.0,0.09717812195625464,1.0434782608695652,9.290668114851998,0.1652399984855526,7.174398997221139
225.0,0.09660220509623607,1.04,9.297705156532263,0.16369036949548044,7.1967779131070175
226.0,0.09635886142118366,1.0401459854014599,9.294451355010324,0.1670777799425568,7.108812590866592
227.0,0.09606311906828835,1.0402930402930404,9.293422341733212,0.17069043367284875,7.018096729025867
228.0,0.09593565362750467,1.036764705882353,9.281654295645529,0.16772671809593676,7.070782686403717
229.0,0.09585433172128499,1.03690036900369,9.271625870061811,0.16731390838328053,7.070281384126496
230.0,0.09480176257329465,1.037037037037037,9.302623142164396,0.16827505139668164,7.0389024121341555
231.0,0.09632238595356035,1.037174721189591,9.225237692781562,0.17014953293109647,6.987583154177477
232.0,0.09722342219742142,1.037313432835821,9.17455481489417,0.17299514360945667,6.916006260104233
233.0,0.09798189871764407,1.0374531835205993,9.130184566137316,0.17538123245281034,6.8556213668476165
234.0,0.09803845800654887,1.037593984962406,9.114708167138307,0.17546081910210942,6.844515067223479
235.0,0.09799973900572967,1.0377358490566038,9.103147051309854,0.18367061441357235,6.66732605642221
236.0,0.09750343612502632,1.0378787878787878,9.110267622411538,0.1811075964267307,6.709459893560747
237.0,0.09683662590445064,1.038022813688213,9.124449163408203,0.17739913479423497,6.775981872156068
238.0,0.09623938443077773,1.0381679389312977,9.135881539049521,0.1744458015799114,6.828346994453254
239.0,0.09638650466314869,1.0383141762452108,9.116674137190568,0.17443771885405945,6.819155391386081
240.0,0.09649723175970748,1.0384615384615385,9.099015256966414,0.17499488281515485,6.798119594358052
241.0,0.09621999090745392,1.0386100386100385,9.09730556113471,0.17335438717337737,6.823324813108215
242.0,0.09561844726396729,1.0387596899224807,9.108974387395383,0.171919648104926,6.8444558917553415
243.0,0.09520455490949498,1.038910505836576,9.112972061696373,0.1719582668449996,6.834261427166569
244.0,0.09491645928370585,1.0390625,9.111799519499696,0.1775820442815108,6.707690384927592
245.0,0.09462318695398209,1.0392156862745099,9.110864535640054,0.18106578269203855,6.628405547774726
246.0,0.0946239045737014,1.0393700787401574,9.097761966859794,0.1821369827241589,6.5982148594126855
247.0,0.09461291689560258,1.0395256916996047,9.085170020690237,0.18246607468884368,6.582797792231514
248.0,0.09269751994364672,1.0396825396825398,9.15199170506961,0.17708390523981077,6.681373838328215
249.0,0.09083641306732126,1.0398406374501992,9.217851788714027,0.17976007071785016,6.618414842579485
250.0,0.09126286013650142,1.04,9.186420393185934,0.1840947134932457,6.524465533048746
251.0,0.08947682502182608,1.0401606425702812,9.249913417063658,0.18304642583752906,6.535930056800707
252.0,0.09031792685997642,1.0403225806451613,9.200420786080608,0.18586340244572008,6.4730326097898505
